,url,pub_date,title,authors,image,keywords,text
0,https://www.mprnews.org/story/2019/03/08/smollett-indicted-on-16-counts-stemming-from-reported-attack,2019-03-08 00:00:00,Smollett indicted on 16 counts stemming from reported attack,[],https://img.apmcdn.org/c5ebe126945c80d330f2de97eee9f054504dd6f9/uncropped/b45a32-20190220-jussie-smollett.jpg,"['grand', 'reported', 'county', 'report', 'shouted', 'stemming', 'attack', 'chicago', 'men', 'false', 'jury', '16', 'told', 'indicted', 'smollett', 'counts']","A grand jury in Chicago indicted ""Empire"" actor Jussie Smollett on 16 felony counts related to making a false report that he was attacked by two men who shouted racial and homophobic slurs.

The Cook County grand jury indictment filed Thursday says he made a false report about an offense.

The Cook County State's Attorney charged Smollett on Feb. 20 with one count of disorderly conduct for filing a false police report.

Smollett told police in late January that he was physically attacked by two men in downtown Chicago while out getting food from a Subway restaurant at 2 a.m. The actor said the men shouted at him, wrapped a rope around his neck and poured an ""unknown substance"" on him. Police said Smollett, who is black and gay, told detectives the attackers also yelled he was in ""MAGA country,"" an apparent reference to President Donald Trump's ""Make America Great Again"" campaign slogan that some Trump critics have decried as racist and discriminatory.

After an investigation, Chicago Police Superintendent Eddie Johnson said Smollett recruited two men to stage the attack because he was upset with his pay on the Fox show. Smollett has denied playing a role in the attack."
1,http://www.newser.com/story/272333/jussie-smollett-just-got-hit-with-16-more-felonies.html,2019-03-08 23:02:35-06:00,Jussie Smollett Just Got Hit With 16 More Felonies,['Newser Editors'],//img2-azrcdn.newser.com/image/1226775-12-20190308171159.jpeg,"['smolletts', 'records', 'hit', 'felonies', 'hospital', 'report', 'chicago', '16', 'told', 'reports', 'smollett', 'medical', 'jussie']","(Newser) – The news isn't getting any better for Jussie Smollett. A grand jury on Friday indicted the Empire actor on 16 felony counts related to his alleged staging of an attack on himself in Chicago, reports NBC News. Smollett already had been charged with one felony count of filing a false report. The new charges cover what Smollett initially told officers as well as what he said during a follow-up interview, reports ABC7 Chicago, which adds that Smollett is expected to strike a plea deal to avoid spending time in prison. Meanwhile, the fallout from the case widens. CBS Chicago reports that ""dozens"" of staffers at Northwestern Hospital may have been fired for improperly reviewing Smollett's medical records from the night he was brought there.

The hospital is not commenting on the TV station's report, but one unnamed nurse says she was among those fired. However, she says she merely scrolled past Smollett's medical records while looking up another patient and will contest the firing. The Chicago Police Department, meanwhile, has opened a separate investigation to try to figure out who within the department has been leaking news about Smollett to the press, reports Deadline. As for the next legal steps, Smollett's arraignment hearing is set for March 14. According to the new indictment, when he told police about the alleged attack, Smollett ""knew that at the time … there was no reasonable ground for believing that such offenses had been committed,” per CBS Chicago. (Read more Jussie Smollett stories.)

"
2,https://www.kiro7.com/news/breaking-news/jussie-smollett-indicted-by-grand-juryon-16-felony-counts/928797954,,Jussie Smollett indicted by grand jury on 16 felony counts,"['Cox Media Group National Content Desk', 'Wpxi.Com News Staff', ""Bob D'Angelo"", 'Kelli Dugan']",https://media-ncd.cmgdigital.com/photo/2019/03/08/jusse_1552084306050_14691109_ver1.0_1280_720.jpg,"['grand', 'counts', 'neck', 'making', 'report', 'rope', 'felony', 'slurs', 'racist', 'men', 'looped', '16', 'hurled', 'indicted', 'smollett', 'jury', 'jussie']","Smollett was charged in February with making a false police report when he said he was attacked in downtown Chicago by two men who hurled racist and anti-gay slurs and looped a rope around his neck, police said."
3,https://www.pressherald.com/2019/03/08/umaine-mens-basketball-team-sees-progress-this-season-if-not-results/,2019-03-08 00:00:00,"UMaine men’s basketball team sees progress this season, if not results","['Follow On Twitter', 'Email Writer']",https://multifiles.pressherald.com/uploads/sites/4/2019/03/1863130_20180926_um_bball_13.jpg,"['vermont', 'barron', 'team', 'mens', 'basketball', 'system', 'players', 'roster', 'season', 'maine', 'umaine', 'results', 'sees', 'guard', 'progress', 'weve', 'points']","On the surface the University of Maine’s men’s basketball team seems stuck in a rut.

The Black Bears will take a 5-26 record into an America East quarterfinal at top-seeded Vermont (24-6) at 7 p.m. Saturday.

That’s one fewer win in Coach Richard Barron’s first season than Maine had last year under Bob Walsh, and on a par with Walsh’s four-year mark of 24-100.

But those close to the program have seen growth this season. There have been fewer blowout losses. Fourteen losses have been by less than 10 points, three in overtime. The overhauled roster is expected to be stronger next season under Barron, the former UMaine women’s coach.

“We’re not missing great plays or talent,” Barron said. “What we’re missing is discipline just to do the simple things over and over.”

In Tuesday’s 60-53 loss at New Hampshire, that translated into Maine defenders continually trying to double-team the high post, which opened up UNH’s 3-point shooters. Maine’s nine-point lead with eight minutes to play disappeared rapidly.

“We’re not a very mature team. Regardless of our age, everybody is new in this system,” Barron said.

It didn’t help that Maine was without its leading scorer and rebounder, injured junior forward Andrew Fleming, a former Oxford Hills standout who was named to the America East all-conference second team Friday.

Fleming broke his arm and suffered a concussion after a terrifying fall when he was fouled from behind on a breakaway dunk Feb. 23 at Stony Brook.

Fleming was asked what Maine needs to take the next step and turn late-game leads into wins.

“I think we’ve taken it. You might not see it necessarily this year,” he said. “We’re getting really close. We’re doing much better than last year. We’ve held leads for the majority of the game. We’ve just got to keep working and keep growing.”

One reason for optimism is some of the talent influx is already on a roster that includes players from 12 countries and five continents.

Mykhailo Yagodin, a 6-foot-5 sophomore guard from Odessa, Ukraine, who Barron called “maybe our best scorer, our best shooter,” tore his ACL in the opener at Denver. Solomon Iluyomade, a 6-7 sophomore forward from London, also suffered a season-ending injury in that game. Redshirt freshman Stephane Ingo, a 6-9 center from Canada with a 7-3 wingspan, and 6-8 Nedeljko Prijovic, who had to sit out a season after transferring from Texas State, practiced with the Black Bears all season and will be in the mix next winter.

“I can’t wait to be a part of it,” said freshman point guard Terion Moss of Portland. “Next year we should be really strong. We’ve got incoming players, and really good ones, so it’s going to be a good rebuilding team.”

Maine will return its top five in terms of minutes per game: Fleming (averaging 13.8 points and 7 rebounds), junior guard Isaiah White (13.3 points), junior guard Sergio El Darwich (10.5), sophomore forward Vilgot Larsson (6.9), and Moss (5.6), who started 14 of 28 games, missing three with a concussion.

Add in three more international recruits who committed during the early signing period and Barron believes the level of competition will go up – during games and practices.

“We’re going to have seven new players next year that aren’t playing this year,” he said. “So for everybody who’s getting minutes this year there’s going to be more competition, more size, more talent on the roster, competing for those minutes.”

Under Walsh, Maine’s roster continuity was disrupted by players transferring out of the program.

Barron said he expects all of his potential returnees to stay in Orono.

“I wouldn’t have recruited them otherwise,” he said. “You can’t turn people over every single year. We’re going to win with a system, and in order for a system to be successful, you’ve got to have guys in the system for years to understand it.”

NOTES: Vermont has won 20-plus games for 11 straight years. Vermont beat Maine 73-49 in Orono and 86-63 in Burlington in the regular season. At Vermont, America East Player of the Year Anthony Lamb and first-team guard Ernie Duncan combined for 50 points as Vermont made 11 first-half 3-pointers. … Prior to Fleming, the last Maine second-team all-conference player was 2012-13 – Justin Edwards and Alasdair Fraser. Edward Little product Troy Barnies was the last Black Bear first-team choice in 2010-11 when Maine went 15-15, its last non-losing season.

Steve Craig can be reached at 791-6413 or:

[email protected]

Twitter: SteveCCraig

Send questions/comments to the editors.

filed under:"
4,https://www.brisbanetimes.com.au/entertainment/celebrity/jussie-smollett-indicted-over-claims-of-homophobic-racist-incident-20190309-p512xl.html,2019-03-09 00:00:00,"Jussie Smollett indicted over claims of homophobic, racist incident",['Megan Crepeau'],"https://static.ffx.io/images/$zoom_0.3027,$multiply_1,$ratio_1.777778,$width_1059,$x_0,$y_0/t_crop_custom/w_800/q_86,f_auto/30e9e0fb9de71954340b1f8b78385c438e4b7e56","['grand', 'indictment', 'county', 'jury', 'vindictive', 'racist', 'cook', 'incident', 'homophobic', '16', 'indicted', 'allegedly', 'smollett', 'counts', 'claims', 'jussie']","Chicago: A grand jury has indicted ""Empire"" actor Jussie Smollett on 16 counts of disorderly conduct for allegedly lying to police about being the victim of a racist and homophobic attack.

The multiple counts highlight different aspects of Smollett's allegedly phony story, including claims that his attackers beat him, poured a chemical substance on him and put a rope around his neck.

Jussie Smollett leaves Cook County jail in February. Credit:AP

But an attorney for Smollett says the indictment was “vindictive” and Smollett “maintains his innocence”.

Mark Geragos says in a statement that he did not expect a Cook County grand jury would charge Smollet with 16 separate counts and the indictment is “prosecutorial overkill.”"
5,https://www.pressherald.com/2019/03/08/venezuela-buckles-under-massive-power-communications-outage/,2019-03-08 00:00:00,"Venezuela buckles under massive power, communications outage",[],https://multifiles.pressherald.com/uploads/sites/4/2019/03/1863110_Venezuela_Power_Outage_012.jpg,"['caracas', 'communications', 'massive', 'electricity', 'buckles', 'outage', 'united', 'maduro', 'venezuela', 'power', 'opposition', 'venezuelas', 'patients', 'states']","CARACAS, Venezuela — Venezuela’s worst power and communications outage Friday deepened a sense of isolation and decay, endangering hospital patients, forcing schools and businesses to close and cutting people off from their families, friends and the outside world.

While electricity returned to some parts of Caracas nearly 24 hours after lights, phones and the internet stopped working, the blackout was another harsh blow to a country paralyzed by economic and political turmoil.

Many of the few shops that were open were only accepting cash because without electricity and the internet they couldn’t process debit card payments, a common method of doing transactions in Venezuela since hyperinflation transformed the bolivar into one of the world’s most worthless currencies.

“I’m desperate,” said Maria Isabel Garcia, a 39-year-old office worker who hadn’t been able to cook anything for her three young children. She had planned to buy empanadas but had no cash because the bank didn’t have any when she went there Thursday.

Another Caracas resident who is diabetic was searching for ice to preserve his limited supply of insulin medication.

Venezuelans are accustomed to power cuts, but nothing like the one that hit during rush hour Thursday evening, sending thousands of people on long nighttime treks in the dark to their homes. It reached virtually every part of the oil-rich country of 31 million, which was once Latin America’ wealthiest but is now beset by shortages and hyperinflation projected by the International Monetary Fund to reach a staggering 10 million percent this year, compelling about one-tenth of its population to flee in recent years.

The blackout promptly became a point of dispute between President Nicolas Maduro, who blamed sabotage engineered by the “imperialist United States,” and U.S.-backed opposition leader Juan Guaido, who said state corruption and mismanagement that have left the electrical grid in shambles were the cause. Guaido, the leader of Venezuela’s National Assembly, returned from a Latin American tour to Venezuela on Monday in order to escalate his campaign to topple Maduro and hold elections.

Those who have left Venezuela include many with valuable energy expertise, and the government’s allegations of a saboteurs’ plot was met with skepticism by many in Caracas.

“They always say the same thing,” said Carlos Ramos, an economist who was waiting to see a doctor outside the darkened lobby of a Caracas hospital.

Elsewhere in the city, Dr. Luz Ardila Suarez, a gynecologist, said many staffers at the hospital where she works were still on the job Friday morning because they couldn’t get home the previous night. She said the hospital generators had enough fuel for another day or two and that she was especially worried about patients in intensive care.

“There are patients who are connected to machines,” Suarez said. “And of course, there’s no water.”

The director of CODEVIDA, a coalition of Venezuelan health advocacy groups, reported that thousands of dialysis patients were going without treatment as a result of the blackout. While some hospitals were able to rely on backup power sources, others were dark.

By early Friday afternoon, residents and pro-government state broadcaster VTV reported that power was returning to parts of Caracas. Traffic lights in several neighborhoods were back on, while at one office building the electricity flickered to life and then turned off.

Still, Venezuela’s economic woes are likely to increase as U.S. sanctions against its oil industry take their toll, part of an international effort to push Maduro from power. The United States and about 50 other countries back Guaido’s contention that he is the interim president of Venezuela, and that Maduro’s re-election last year was illegitimate because major opposition leaders were barred from running.

Guaido and Maduro, whose chief backers are Russia and Cuba, planned rival demonstrations Saturday as they seek to energize supporters.

“The electricity war declared and directed by the imperialist United States against our people will be overcome!” Maduro wrote on Twitter.

The state-owned electricity operator blamed the outage on an act of “sabotage” at the Guri Dam, one of the world’s largest hydroelectric stations and the cornerstone of Venezuela’s electrical grid. Information Minister Jorge Rodriguez described it as a “cyber” attack intended to derail the whole system.

Venezuelan Defense Minister Vladimir Padrino Lopez echoed the official line, saying there had been a “new aggression” against the country’s power system that was aimed at destabilizing the country. The leadership of the security forces has remained loyal to Maduro despite appeals from the opposition to turn against him.

U.S. Secretary of State Mike Pompeo said Maduro was to blame.

“Maduro’s policies bring nothing but darkness,” Pompeo wrote on social media. “No food. No medicine. Now, no power. Next, no Maduro.”

High-ranking officials have been accused in U.S. court proceedings of looting government money earmarked for the electrical system. Venezuelan authorities routinely accuse the opposition of sabotaging infrastructure, though rarely provide evidence.

The government keeps home power bills exceptionally low – just a couple dollars a month – relying heavily on subsidies from the Maduro administration, which is under increasing financial duress.

Send questions/comments to the editors.

« Previous

Next »"
6,https://www.mymcmurray.com/2019/03/08/the-latest-indictment-details-16-counts-against-smollett/,2019-03-08 00:00:00,The Latest: Indictment details 16 counts against Smollett,[],https://www.mymcmurray.com/wp-content/blogs.dir/sites/11/2019/03/CER307-221_2019_214455.jpg,"['attackers', 'grand', 'indictment', 'latest', 'jury', 'attack', 'chicago', 'men', '16', 'told', 'details', 'smollett', 'counts', 'jussie']","CHICAGO — The Latest on the indictment of actor Jussie Smollett (all times local):

5:30 p.m.

The16-county grand jury indictment of “Empire” actor Jussie Smollett relates to allegations that he lied to police about a reported attack in January — eight counts for what he told a police officer and eight more for what he told a detective.

In the indictment filed Thursday, the Cook County grand jury makes it clear that Smollett added details to his account of what happened Jan. 29 when he talked to the detective. He gave a basic version to the police officer that included allegations that he was beaten by two masked men who shouted racial and homophobic slurs at him. The indictment says that when he talked to the detective, Smollett said he could see from the skin around one of the attacker’s eyes through the mask that he was white. He also said that the attackers looped a rope around his neck.

When Smollett was charged with a single count of disorderly conduct on Feb. 20, police noted that Smollett had said the attackers were white. Police say that in fact, the two men who have admitted taking part in the staged attack are both black.

Smollett has denied that he staged the attack.

___

4:50 p.m.

A grand jury in Chicago has indicted “Empire” actor Jussie Smollett on 16 felony counts related to making a false report that he was attacked by two men in Chicago who shouted racial and homophobic slurs.

The Cook County grand jury indictment filed Thursday charges him with falsely reporting an offence.

Smollett was charged on Feb. 20 with one count of disorderly conduct for filing a false police report.

Smollett, who is black and gay, told police in late January that he was attacked by two men in downtown Chicago who wrapped a rope around his neck.

Police say Smollett recruited two men to stage the attack because he was upset with his pay on the Fox show. Smollett has denied playing a role in the attack.

___

Check out the AP’scomplete coverage of the Jussie Smollett case.

The Associated Press"
7,https://www.out.com/news/2019/3/08/jussie-smollett-was-just-indicted-16-felony-counts-grand-jury,2019-03-08 00:00:00,Jussie Smollett Was Just Indicted on 16 Felony Counts by a Grand Jury,[],https://www.out.com/sites/out.com/files/2019/03/08/jussie-750x_2.jpg,"['grand', 'counts', 'later', 'filing', 'poured', 'report', 'felony', 'false', 'yelled', '16', 'told', 'indicted', 'smollett', 'jury', 'multiple', 'jussie']","The new set of charges each carry a possible sentence of probation to four years.

Empire actor Jussie Smollett has been indicted on 16 counts of filing a false police report following his alleged staged attack on Jan. 29, Chicago’s local CBS affiliate reports. Smollett had previously been charged with a single count of filing a false police report, which alone has the possibility of a three year prison sentence.

Smollett is scheduled to be arraigned in court on March 14. Filing a false report is a class 4 felony. Smollett was indicted on 16 counts because the jury counted each part of the story — that two men hit him, that they yelled racial and homophobic slurs and poured chemicals on him — separately.

“[The grand jury] decided he told multiple lies,” legal analyst Irv Miller told CBS. “They were going to charge him for each.” He added, “If you have a crime, and that crime has multiple parts to it, you charge all those separate parts.”

Jussie Smollett Grand Jury ... by on Scribd

Smollett originally alleged that he was the victim of a racist and homophobic attack in the early hours of Jan. 29 near his Chicago home. He said the attackers yelled that this was “MAGA country.” He also said that the attackers poured bleach on him and put a rope around his neck. Police later claimed that Smollett paid two brothers $3,500 to carry out the attack.

Smollett turned himself in and was later released on $100,000 bail. He was also forced to surrender his passport. Empire later announced that they were cutting Smollett from the final two episodes of the show’s fifth season.

RELATED | Op-Ed: I Won’t Apologize For Believing Jussie Smollett"
8,https://www.watoday.com.au/entertainment/celebrity/jussie-smollett-indicted-over-claims-of-homophobic-racist-incident-20190309-p512xl.html,2019-03-09 00:00:00,"Jussie Smollett indicted over claims of homophobic, racist incident",['Megan Crepeau'],"https://static.ffx.io/images/$zoom_0.3027,$multiply_1,$ratio_1.777778,$width_1059,$x_0,$y_0/t_crop_custom/w_800/q_86,f_auto/30e9e0fb9de71954340b1f8b78385c438e4b7e56","['grand', 'indictment', 'county', 'jury', 'vindictive', 'racist', 'cook', 'incident', 'homophobic', '16', 'indicted', 'allegedly', 'smollett', 'counts', 'claims', 'jussie']","Chicago: A grand jury has indicted ""Empire"" actor Jussie Smollett on 16 counts of disorderly conduct for allegedly lying to police about being the victim of a racist and homophobic attack.

The multiple counts highlight different aspects of Smollett's allegedly phony story, including claims that his attackers beat him, poured a chemical substance on him and put a rope around his neck.

Jussie Smollett leaves Cook County jail in February. Credit:AP

But an attorney for Smollett says the indictment was “vindictive” and Smollett “maintains his innocence”.

Mark Geragos says in a statement that he did not expect a Cook County grand jury would charge Smollet with 16 separate counts and the indictment is “prosecutorial overkill.”"
9,https://chinapost.nownews.com/20190309-523886,2019-03-09 07:49:26,Key moments since Jussie Smollett reported Chicago attack,[],https://chinapost.nownews.com/wp-content/uploads/2019/03/e89eb9ad1c634d5aad16b851798c3e95.jpg,"['smolletts', 'reported', 'key', 'attack', 'chicago', 'men', 'homophobic', 'moments', 'reports', 'brothers', 'smollett', 'say', 'empire', 'jussie']","CHICAGO (AP) — “Empire” actor and R&B singer Jussie Smollett told Chicago police in January that two men physically attacked him and yelled racial and homophobic slurs. Some key moments in the story:

Jan. 22

— Smollett receives a racist and homophobic threatening letter at the studio in Chicago where “Empire” is filmed. Police later say that they believe Smollett sent the letter himself.

Jan. 29

— Jussie Smollett tells police he was physically attacked by two men in downtown Chicago while out getting food from a Subway restaurant at 2 a.m. The actor says the men used racial and homophobic slurs, wrapped a rope around his neck and poured an “unknown substance” on him. Police say Smollett, who is black and gay, told detectives the attackers also yelled he was in “MAGA country,” an apparent reference to President Donald Trump’s “Make America Great Again” campaign slogan that some Trump critics have decried as racist and discriminatory.

Jan. 30

— Chicago police say they’ve reviewed hundreds of hours of surveillance camera footage, including of Smollett walking downtown, but none shows the attack. Police obtain and release images of two people they would like to question, calling them “persons of interest.”

— Reports of an assault on Smollett draw outrage and support for him on social media from some politicians and celebrities.

Jan. 31

— Trump tells reporters at the White House that he saw a story the night before about Smollett, saying, “It doesn’t get worse, as far as I’m concerned.”

— Smollett’s family issues a statement calling the attack a racial and homophobic hate crime. Smollett’s family says he “has told the police everything” and “his story has never changed,” disputing assertions leveled on social media that he had been less than cooperative and changed his story.

Feb. 1

— Smollett issues a statement telling people he’s OK and thanking them for their support. He says he’s working with authorities and has been “100 percent factual and consistent on every level.”

Feb. 2

— Smollett gives a concert in West Hollywood, California, opening with an emotional speech, saying he had to play the show because he couldn’t let his attackers win.

Feb. 12

— Chicago police say Smollett turned over some, but not all, of the phone records detectives requested as part of their investigation. Police say the heavily redacted files aren’t sufficient. Smollett says he redacted information to protect the privacy of contacts and people not relevant to the attack.

Feb. 13

— Chicago police pick up two men they identify as Nigerian brothers at Chicago’s O’Hare International Airport on their return from Nigeria after police learn at least one worked on “Empire.” Police question the brothers and search the apartment where the men live.

Feb. 14

— Chicago police say local media reports that the attack against Smollett was a hoax are unconfirmed.

— Producers of “Empire” dispute media reports that Smollett’s character, Jamal Lyon, was being written off the show.

Feb. 15

— Chicago police spokesman Anthony Guglielimi says the two “persons of interest” are now considered suspects. He says the men — identified previously by police as two brothers from Nigeria — are in custody but have not been charged with a crime.

— Chicago police release the two men without charges after arresting them on suspicion of assaulting Smollett and holding them for nearly 48 hours. A police spokesman says the two are no longer considered suspects and that investigators have new evidence to consider as a result of questioning them.

Feb. 16

— Police say the investigation has “shifted” after detectives question the two brothers about the attack and release them without charges. Police say they’ve requested a follow-up interview with Smollett. Smollett’s lawyers say the actor feels “victimized” by reports that he played a role in the assault.

— Smollett’s account of what happened is met with some skepticism on social media in the wake of the new developments.

Feb. 17

— Chicago police say they’re still seeking a follow-up interview with Smollett after receiving new information that “shifted” their investigation of a reported attack on the “Empire” actor. Guglielimi says police reached out to Smollett’s attorney, but says an interview has not been conducted.

— Guglielimi declines to address reports that a grand jury may hear evidence in the case, saying: “We’re not confirming, denying or commenting on anything until we can talk to him and we can corroborate some information that we’ve gotten.”

Feb. 19

— Chicago police investigate tip that on the night Smollett reported being attacked, he was in an elevator of his apartment building with the two Nigerian brothers. Police later dismiss the tip, saying it’s not credible based on video evidence.

— Chicago’s top prosecutor, Cook County State’s Attorney Kim Foxx, recuses herself from the investigation. Her office says the decision was made “out of an abundance of caution … to address potential questions of impartiality based upon familiarity with potential witnesses in the case.” No details were provided. Foxx later says the reason for the recusal is that she had conversations with a Smollett family member after the incident was reported in late January.

Feb. 20

— Chicago police say Smollett is officially suspected of filing a false police report when he said he was a victim of a racist, homophobic attack in downtown Chicago in January. Police also say that two brothers who were questioned about the attack were testifying before a grand jury and detectives were presenting evidence to the grand jury.

— Chicago police say the Cook County State’s Attorney has charged Smollett with disorderly conduct for filing a false police report that he was attacked by two masked men. Police detectives were contacting Smollett’s attorneys to arrange his surrender for arrest.

Feb. 21

— Chicago police say Smollett turned himself in to face a felony charge of disorderly conduct, which could bring up to three years in prison.

— Chicago Police Superintendent Eddie Johnson says Smollett staged a racist and homophobic attack because he was unhappy with his salary and wanted publicity. Investigators say they have a ,500 check that Smollett used to pay the two brothers to help him.

Feb. 22

— Producers of “Empire” say Jussie Smollett’s character will be removed from the final two episodes of this season.

March 8

—A Cook County grand jury returns a 16-count indictment charging Smollett with falsely reporting an offense.

___

Check out the AP’s complete coverage of the Jussie Smollett case."
